Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Filling Machine ,7/1/2021 18:26,7/1/2021 18:33,7.31666660308838,531286,308729,CC (Changeover Cleaning),Jammy Creams
Biscuit Filling Machine ,7/1/2021 18:33,7/1/2021 18:34,1.28333330154419,531875,308831,NO (No Order),Jammy Creams
Biscuit Filling Machine ,7/1/2021 18:34,7/1/2021 19:11,36.5166664123535,531747,308839,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 18:34,7/1/2021 18:34,0,531566,309036,CC (Changeover Cleaning),Jammy Creams
Biscuit Filling Machine ,7/1/2021 19:11,7/1/2021 19:36,25.033332824707,531717,308912,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:36,7/1/2021 19:37,1.36666667461395,531794,308911,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:37,7/1/2021 19:41,3.29999995231628,531790,308840,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:41,7/1/2021 19:43,2.58333325386047,531550,309025,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:43,7/1/2021 19:43,0.100000001490116,531416,308958,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:43,7/1/2021 19:46,2.58333325386047,531759,309158,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:46,7/1/2021 19:47,0.966666638851166,531650,308910,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:47,7/1/2021 19:49,2.56666660308838,531533,309047,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:49,7/1/2021 19:49,0.0333333350718021,531595,309135,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:49,7/1/2021 19:52,2.59999990463257,531578,309148,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:52,7/1/2021 19:52,0.0333333350718021,531603,309228,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:52,7/1/2021 19:53,0.583333313465118,531851,308857,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:53,7/1/2021 19:53,0.833333313465118,531847,308907,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:53,7/1/2021 19:56,2.59999990463257,531490,308812,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:56,7/1/2021 19:57,0.616666674613953,531427,309181,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:57,7/1/2021 19:57,0.333333343267441,531453,308921,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 19:57,7/1/2021 20:00,2.86666655540466,531543,309212,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:00,7/1/2021 20:00,0.316666662693024,531582,309306,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:00,7/1/2021 20:02,2.11666655540466,531659,309288,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:02,7/1/2021 20:02,0.0500000007450581,0,309115,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:02,7/1/2021 20:03,0.949999988079071,0,308855,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:03,7/1/2021 20:06,2.95000004768372,10,309268,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:06,7/1/2021 20:07,1.25,527,309907,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:07,7/1/2021 20:08,0.216666668653488,626,309866,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:08,7/1/2021 20:08,0.433333337306976,473,309733,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:08,7/1/2021 20:39,30.5666675567627,462,310139,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/2021 20:30,7/1/2021 21:26,56.4673652648926,0,294,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:39,7/1/2021 20:40,1.45000004768372,1264,310759,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 20:40,7/1/2021 21:25,44.9166679382324,1109,310739,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:25,7/1/2021 21:27,1.76666665077209,1489,310945,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 21:26,7/1/2021 23:26,119.368835449219,0,364,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:27,7/1/2021 21:41,14.6499996185303,1477,310867,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:41,7/1/2021 21:43,1.35000002384186,2787,312165,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:43,7/1/2021 21:44,1.41666662693024,2462,311936,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:44,7/1/2021 21:45,0.600000023841858,2886,311959,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:45,7/1/2021 21:45,0.400000005960464,2730,312147,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:45,7/1/2021 21:46,0.533333361148834,2992,312413,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:46,7/1/2021 21:47,1.39999997615814,3179,312338,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:47,7/1/2021 21:48,0.383333325386047,3209,312193,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 21:48,7/1/2021 22:03,15.1333332061768,3020,312362,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:03,7/1/2021 22:21,18.2999992370605,15599,325066,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:21,7/1/2021 22:27,5.55000019073486,15643,325340,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:27,7/1/2021 22:27,0.533333361148834,15831,325460,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:27,7/1/2021 22:29,2.31666660308838,15984,325371,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:29,7/1/2021 22:31,2.08333325386047,17293,326281,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:31,7/1/2021 22:32,0.966666638851166,17303,326473,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 22:32,7/1/2021 23:22,49.7333335876465,52562,361825,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:22,7/1/2021 23:29,7.15000009536743,52440,361962,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:26,7/1/2021 23:49,22.816967010498,0,107,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:29,7/1/2021 23:31,1.79999995231628,53482,362963,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:31,7/1/2021 23:31,0.233333334326744,53503,362589,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:31,7/1/2021 23:43,11.4666662216187,61374,370644,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:43,7/1/2021 23:45,1.71666669845581,61078,370387,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:45,7/1/2021 23:50,5.03333330154419,64625,373772,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:49,7/1/2021 23:50,1.89999997615814,0,109,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:50,7/1/2021 23:50,0.866666674613953,64307,373806,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:50,7/1/2021 23:56,5.5,68322,377197,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:50,7/1/2021 23:51,0.283399999141693,0,95,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:51,7/1/2021 23:51,0.233333334326744,0,56,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:51,7/1/2021 23:54,2.93346667289734,0,187,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:54,7/1/2021 23:55,0.983183324337006,0,299,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:55,7/1/2021 23:55,0.333550006151199,0,443,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:55,7/1/2021 23:56,0.516883313655853,0,53,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/2021 23:56,7/2/2021 0:12,15.8832664489746,0,281,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:56,7/1/2021 23:56,0.400000005960464,67852,377561,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:56,7/1/2021 23:58,1.39999997615814,69023,378033,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:58,7/1/2021 23:58,0,68912,378076,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/2021 23:58,7/2/2021 0:00,2.45000004768372,68884,378236,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:00,7/2/2021 0:03,2.83333325386047,70797,380117,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:03,7/2/2021 0:05,1.78333330154419,70680,380172,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:05,7/2/2021 0:11,6.25,75092,384153,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:11,7/2/2021 0:15,4,74958,384163,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:12,7/2/2021 0:13,0.883383333683014,0,55,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:13,7/2/2021 0:17,4.34996652603149,0,363,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:15,7/2/2021 0:17,2.26666665077209,75987,385310,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:17,7/2/2021 0:18,1.19998335838318,0,285,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:17,7/2/2021 0:18,0.383333325386047,76110,385507,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:18,7/2/2021 0:26,7.90000009536743,81504,390578,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:18,7/2/2021 0:32,14.3000335693359,0,321,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:26,7/2/2021 0:29,3.01666665077209,81703,390992,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:27,7/2/2021 0:34,6.75001668930054,0,466,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:29,7/2/2021 0:33,4.09999990463257,83815,393159,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:32,7/2/2021 0:34,1.88329994678497,0,140,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:33,7/2/2021 0:41,7.91666650772095,84173,393157,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:34,7/2/2021 0:43,8.76671695709229,0,435,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:34,7/2/2021 0:35,0.700083315372467,0,482,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:35,7/2/2021 0:35,0.249983340501785,0,493,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:35,7/2/2021 0:42,6.95006656646729,0,117,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:41,7/2/2021 0:43,2.46666669845581,85541,395043,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:42,7/2/2021 0:47,4.81654977798462,0,47,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:43,7/2/2021 0:44,0.999933362007141,0,101,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:43,7/2/2021 0:44,0.866666674613953,85346,394717,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:44,7/2/2021 0:47,3.60004997253418,0,229,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:44,7/2/2021 0:44,0.0333333350718021,85393,394758,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:44,7/2/2021 0:44,0.133333340287209,85358,394686,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:44,7/2/2021 0:45,0.566666662693024,85562,395167,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:45,7/2/2021 0:46,0.816666662693024,85843,394814,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:46,7/2/2021 0:48,2.40000009536743,87205,396158,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:47,7/2/2021 0:48,0.616666674613953,0,30,NO (No Order),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:47,7/2/2021 0:49,1.33329999446869,0,444,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:48,7/2/2021 0:49,1.88339996337891,0,166,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:48,7/2/2021 0:49,0.800000011920929,87304,396535,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 0:49,7/2/2021 2:19,90.3169174194336,0,119,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:49,7/2/2021 0:51,2.16666674613953,88231,397642,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 0:49,7/2/2021 1:28,38.7835159301758,0,207,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:51,7/2/2021 0:53,2.38333344459534,88417,397478,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 0:53,7/2/2021 1:00,6.41666650772095,92527,401851,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:00,7/2/2021 1:06,6.66666650772095,92873,401978,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:06,7/2/2021 1:08,1.46666669845581,92987,402566,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:08,7/2/2021 1:13,5.30000019073486,93292,402386,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:08,7/2/2021 1:13,5.30000019073486,93316,402621,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:13,7/2/2021 1:14,0.850000023841858,93489,402654,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:14,7/2/2021 1:14,0.416666656732559,93325,402811,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:14,7/2/2021 1:18,4.06666660308838,95946,405081,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:18,7/2/2021 1:20,1.64999997615814,96142,405426,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:20,7/2/2021 1:28,8,101427,410518,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:28,7/2/2021 1:29,0.533333361148834,101400,410604,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 1:28,7/2/2021 1:53,24.6833992004395,0,333,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:29,7/2/2021 1:32,3.15000009536743,103349,412662,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:32,7/2/2021 1:32,0.600000023841858,103195,412376,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:32,7/2/2021 1:36,3.38333344459534,105536,414685,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:36,7/2/2021 1:41,5.41666650772095,105527,414549,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:41,7/2/2021 1:43,2.08333325386047,106633,415887,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:43,7/2/2021 1:44,0.383333325386047,106412,415987,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:44,7/2/2021 1:54,10.3833332061768,113044,422651,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 1:53,7/2/2021 1:53,0.266666680574417,0,273,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 1:53,7/2/2021 1:53,0.183349996805191,0,258,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 1:53,7/2/2021 2:19,25.3666324615479,0,340,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:54,7/2/2021 1:54,0.433333337306976,113174,422429,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 1:54,7/2/2021 2:02,7.13333320617676,117768,427300,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:02,7/2/2021 2:03,1.43333327770233,117845,427421,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:03,7/2/2021 2:03,0.0666666701436043,117778,427224,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:03,7/2/2021 2:09,5.68333339691162,117868,427260,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:09,7/2/2021 2:19,10.6666669845581,125556,434643,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:19,7/2/2021 2:20,1.349933385849,0,362,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/2021 2:19,7/2/2021 2:30,11.2833499908447,0,250,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:19,7/2/2021 2:23,3.58333325386047,125603,434813,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:20,7/2/2021 2:28,8.00045013427734,0,344,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:23,7/2/2021 2:28,5.31666660308838,128782,438294,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:28,7/2/2021 2:30,1.88291668891907,0,495,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:28,7/2/2021 2:29,0.666666686534882,129008,438206,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:29,7/2/2021 2:29,0.0333333350718021,128699,438433,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:29,7/2/2021 2:35,5.75,128704,438369,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:30,7/2/2021 2:31,1.11666667461395,0,55,NO (No Order),Custard Creams
Biscuit Forming Machine ,7/2/2021 2:30,7/2/2021 15:09,758.472229003906,0,156,NO (No Order),Bourbon Creams
Biscuit Heating Machine ,7/2/2021 2:30,7/3/2021 19:17,2447.07421875,0,406,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/2/2021 2:31,7/2/2021 2:34,3.31690001487732,0,382,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:34,7/2/2021 2:36,1.70006668567657,0,421,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:35,7/2/2021 2:43,8.36666679382324,134493,443867,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:36,7/2/2021 2:37,0.999949991703033,0,437,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:37,7/2/2021 2:40,2.40001678466797,0,191,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:40,7/2/2021 2:41,1.19996666908264,0,471,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:41,7/2/2021 2:43,1.93333327770233,0,343,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:43,7/2/2021 2:44,1.03334999084473,0,252,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:43,7/2/2021 2:49,6.21666669845581,134472,443881,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:44,7/2/2021 2:44,0.216666668653488,0,166,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:44,7/2/2021 2:44,0.166866660118103,0,304,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:44,7/2/2021 2:56,12.3499164581299,0,436,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:49,7/2/2021 2:50,0.866666674613953,134706,444378,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:50,7/2/2021 2:51,1.13333332538605,135090,444193,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:51,7/2/2021 2:52,1.01666665077209,135273,444461,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:52,7/2/2021 2:54,1.38333332538605,135391,444574,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 2:54,7/2/2021 3:00,6.51666688919067,139657,448685,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:56,7/2/2021 2:58,1.28321671485901,0,463,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 2:58,7/2/2021 3:02,4.13331651687622,0,138,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:00,7/2/2021 3:02,1.60000002384186,139766,448619,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 3:02,7/2/2021 3:04,1.71675002574921,0,436,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:02,7/2/2021 3:07,4.90000009536743,142695,451881,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 3:04,7/2/2021 3:05,1.91665005683899,0,223,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 3:05,7/2/2021 3:07,1.06665003299713,0,395,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/2021 3:07,7/2/2021 3:36,29.5666675567627,0,223,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:07,7/2/2021 3:10,3.23333334922791,142494,451868,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:10,7/2/2021 3:30,20,156483,465664,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:30,7/2/2021 3:31,0.833333313465118,156668,465908,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:31,7/2/2021 3:35,3.71666669845581,158920,467863,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:35,7/2/2021 3:35,0.533333361148834,158710,468161,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:35,7/2/2021 3:36,1.28333330154419,159686,468999,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/2021 3:36,7/2/2021 3:37,0.866733312606812,0,466,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/2021 3:36,7/2/2021 3:39,2.41666674613953,159541,468643,CC (Changeover Cleaning),Custard Creams
